TR:IB057:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.261829499462452,0.509161746006845,0.508567084296227,0,0,0.0994179988175052,0,0.402530282581194,0.141994781333242,0,0.550603847847594,0,0,0,0,0.5,0.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.842520669381802,0.86957242383479,0,0,1,0.110156436939967,0.370860735803383,0.833577813219465,0,0.795214366636159,0.522841694283775,0.5,0,0,0.916364093182165,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,0.546275263453517,0.743093980381423,0,0,0.402161524396023,0.600590483703512,0.617697868158567,0,0,0.429683302659288,0.314068189591328
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.40217573667818,0.904051980379992,0.388090917369724,0,0,0.640897198422831,0.501783312911304,0.909934040691952,0,0,0.498863114784154,0.793680515045196,0.700272249336782,0,0,0,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.696428579324821,0,NA,0,0,0.00634662905255767,0.792204986891591,0.848221111132973,0.915739227926097,0,0,NA,0.653301581462318,0,0,0,0.0449411615957011
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.403800803273404,0.92946889683697,0,0,0,0.0551789812381414,0.743845574540454,0.856084627677953,0.734446261548758,0,0.3994923932739,0.587036954508643,0.710141763803539,0,0,0.868182099377641,0.0250148585322298
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.876339548518835,0.900811380831341,0.872871242322018,0,0,0.460590759942021,0.721528768718834,0.827301784226679,0.841362085919143,0,0.610638131842984,0.695167833037147,0.732901384673998,0,0,0.87099629171013,0.0837992122236039
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.596952078797169,0.28882000666693,0.683129585510974,0,0,0.926352264378926,0.547773166944051,0.5,0.530806986590678,0,0.634787075515077,0.186104176133824,0.390939900428646,0,0,0.85912499639475,0.275801647626408
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.856682904690424,0.837253181830034,0.780013715120834,0,0,0.293559820259505,0.583348496583692,0.906556531995221,0.622899672918699,0,0.613298331736215,0.654972366264905,0.676022795668496,0,0,0.455600988737039,0.171583135223004
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0.818344459479425,0,0,0.55032241486102,0,0.473286048052815,0,0,0.677135128835293,0.476065494844188,0.203566616827209,0,0,0.41628184857182,0.112716509702232
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.312726557129422,0,0.149649467046756,0,0,0.118125473757012,0.166714631342175,0.778146574180767,0,0,0.146235905776546,0.161088356129174,0.183739077055039,0,0,0.639721237446124,1
